 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  12. 9.2023    Time:  13:49:36
 Units: L = cm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

     550.0000  0.00000E+00  0.50874E+00  0.16943E-02  0.46769E+00 -0.24886E-01 -0.11261E+03  0.10841E+03 -0.11261E+03  0.91234E+02 -0.20793E+02 -0.26864E+04 -0.15131E+04 -0.35599E+03  0.00000E+00  0.00000E+00  0.12226E+02  0.11959E+03  0.70082E+01   3997  0.00000E+00      0.000
     551.0000 -0.62000E+00  0.37908E+00 -0.62000E+00  0.36654E+00 -0.23841E-01 -0.11323E+03  0.10879E+03 -0.11323E+03  0.91593E+02 -0.20817E+02 -0.38645E+03 -0.11477E+04 -0.36038E+03  0.00000E+00  0.00000E+00  0.12462E+02  0.12021E+03  0.70082E+01   4022  0.00000E+00      0.000
     552.0000  0.10081E-01  0.44309E+00  0.10081E-01  0.42486E+00 -0.22726E-01 -0.11322E+03  0.10924E+03 -0.11322E+03  0.92022E+02 -0.20840E+02 -0.11518E+04 -0.13942E+04 -0.36505E+03  0.00000E+00  0.00000E+00  0.12004E+02  0.12021E+03  0.70181E+01   4029  0.00000E+00      0.000
     553.0000 -0.18000E+00  0.50812E+00 -0.18000E+00  0.43738E+00 -0.21553E-01 -0.11340E+03  0.10974E+03 -0.11340E+03  0.92483E+02 -0.20863E+02 -0.78826E+03 -0.19082E+04 -0.36997E+03  0.00000E+00  0.00000E+00  0.11694E+02  0.12039E+03  0.70181E+01   4042  0.00000E+00      0.000
     554.0000 -0.61000E+00  0.48589E+00 -0.61000E+00  0.41504E+00 -0.20324E-01 -0.11401E+03  0.11023E+03 -0.11401E+03  0.92892E+02 -0.20883E+02 -0.37547E+03 -0.18389E+04 -0.37511E+03  0.00000E+00  0.00000E+00  0.11875E+02  0.12100E+03  0.70181E+01   4059  0.00000E+00      0.000
     555.0000 -0.36000E+00  0.12531E+00 -0.36000E+00  0.12192E+00 -0.19026E-01 -0.11437E+03  0.11036E+03 -0.11437E+03  0.93008E+02 -0.20903E+02 -0.38982E+03 -0.11385E+04 -0.38055E+03  0.00000E+00  0.00000E+00  0.12097E+02  0.12136E+03  0.70181E+01   4074  0.00000E+00      0.000
     556.0000 -0.25000E+00  0.31345E+00 -0.25000E+00  0.31179E+00 -0.17736E-01 -0.11462E+03  0.11067E+03 -0.11462E+03  0.93318E+02 -0.20921E+02 -0.44991E+03 -0.10146E+04 -0.38700E+03  0.00000E+00  0.00000E+00  0.12022E+02  0.12161E+03  0.70181E+01   4087  0.00000E+00      0.000
     557.0000  0.71380E-02  0.47634E+00  0.71380E-02  0.47146E+00 -0.17056E-01 -0.11462E+03  0.11115E+03 -0.11462E+03  0.93791E+02 -0.20939E+02 -0.96731E+03 -0.12580E+04 -0.39427E+03  0.00000E+00  0.00000E+00  0.11564E+02  0.12162E+03  0.70342E+01   4091  0.00000E+00      0.000
     558.0000  0.00000E+00  0.53983E+00  0.96300E-03  0.47513E+00 -0.16421E-01 -0.11462E+03  0.11169E+03 -0.11462E+03  0.94296E+02 -0.20955E+02 -0.19680E+04 -0.19821E+04 -0.40115E+03  0.00000E+00  0.00000E+00  0.11044E+02  0.12162E+03  0.70346E+01   4094  0.00000E+00      0.000
     559.0000  0.00000E+00  0.52326E+00  0.48816E-02  0.24118E+00 -0.15806E-01 -0.11462E+03  0.11221E+03 -0.11461E+03  0.94598E+02 -0.20971E+02 -0.47095E+04 -0.35655E+04 -0.40779E+03  0.00000E+00  0.00000E+00  0.10609E+02  0.12162E+03  0.70384E+01   4096  0.00000E+00      0.000
     560.0000 -0.90000E-01  0.30871E+00 -0.90086E-01  0.14830E+00 -0.15204E-01 -0.11471E+03  0.11252E+03 -0.11470E+03  0.94755E+02 -0.20987E+02 -0.14987E+04 -0.39132E+04 -0.41429E+03  0.00000E+00  0.00000E+00  0.10523E+02  0.12171E+03  0.70384E+01   4109  0.00000E+00      0.000
     561.0000 -0.54700E+01  0.10454E+00 -0.54700E+01  0.10454E+00 -0.14617E-01 -0.12018E+03  0.11262E+03 -0.12017E+03  0.94848E+02 -0.21002E+02 -0.66734E+02 -0.14047E+03 -0.42063E+03  0.00000E+00  0.00000E+00  0.15885E+02  0.12718E+03  0.70384E+01   4208  0.00000E+00      0.000
     562.0000 -0.10000E-01  0.36107E+00 -0.99994E-02  0.36107E+00 -0.14045E-01 -0.12019E+03  0.11298E+03 -0.12018E+03  0.95209E+02 -0.21016E+02 -0.20329E+03 -0.20663E+03 -0.42682E+03  0.00000E+00  0.00000E+00  0.15522E+02  0.12719E+03  0.70384E+01   4225  0.00000E+00      0.000
     563.0000  0.00000E+00  0.50675E+00  0.72457E-06  0.50675E+00 -0.13537E-01 -0.12019E+03  0.11349E+03 -0.12019E+03  0.95715E+02 -0.21030E+02 -0.28997E+03 -0.27718E+03 -0.43225E+03  0.00000E+00  0.00000E+00  0.15026E+02  0.12719E+03  0.70384E+01   4229  0.00000E+00      0.000
     564.0000 -0.68000E+00  0.40456E+00 -0.68000E+00  0.40456E+00 -0.13318E-01 -0.12087E+03  0.11389E+03 -0.12087E+03  0.96120E+02 -0.21043E+02 -0.20287E+03 -0.25733E+03 -0.43464E+03  0.00000E+00  0.00000E+00  0.15287E+02  0.12787E+03  0.70384E+01   4242  0.00000E+00      0.000
     565.0000 -0.18800E+01  0.25778E+00 -0.18800E+01  0.25778E+00 -0.13658E-01 -0.12275E+03  0.11415E+03 -0.12275E+03  0.96378E+02 -0.21056E+02 -0.11358E+03 -0.15663E+03 -0.43104E+03  0.00000E+00  0.00000E+00  0.16894E+02  0.12975E+03  0.70384E+01   4257  0.00000E+00      0.000
     566.0000  0.68400E-02  0.51244E+00  0.68395E-02  0.51244E+00 -0.14554E-01 -0.12274E+03  0.11466E+03 -0.12274E+03  0.96890E+02 -0.21071E+02 -0.22513E+03 -0.21828E+03 -0.42127E+03  0.00000E+00  0.00000E+00  0.16424E+02  0.12975E+03  0.70437E+01   4261  0.00000E+00      0.000
     567.0000 -0.97000E+00  0.44735E+00 -0.97000E+00  0.44735E+00 -0.16047E-01 -0.12371E+03  0.11511E+03 -0.12371E+03  0.97338E+02 -0.21086E+02 -0.15700E+03 -0.19392E+03 -0.40517E+03  0.00000E+00  0.00000E+00  0.16931E+02  0.13072E+03  0.70437E+01   4274  0.00000E+00      0.000
     568.0000 -0.12500E+01  0.11922E+00 -0.12500E+01  0.11922E+00 -0.18376E-01 -0.12496E+03  0.11523E+03 -0.12496E+03  0.97457E+02 -0.21103E+02 -0.12411E+03 -0.15095E+03 -0.38339E+03  0.00000E+00  0.00000E+00  0.18041E+02  0.13197E+03  0.70437E+01   4287  0.00000E+00      0.000
     569.0000 -0.10000E-01  0.31557E+00 -0.10001E-01  0.31557E+00 -0.24168E-01 -0.12497E+03  0.11555E+03 -0.12497E+03  0.97772E+02 -0.21125E+02 -0.20605E+03 -0.19748E+03 -0.35901E+03  0.00000E+00  0.00000E+00  0.17716E+02  0.13198E+03  0.70437E+01   4300  0.00000E+00      0.000
     570.0000 -0.86000E+00  0.10933E+00 -0.86000E+00  0.10933E+00 -0.31749E-01 -0.12583E+03  0.11566E+03 -0.12583E+03  0.97882E+02 -0.21153E+02 -0.14340E+03 -0.16641E+03 -0.32731E+03  0.00000E+00  0.00000E+00  0.18436E+02  0.13284E+03  0.70437E+01   4313  0.00000E+00      0.000
     571.0000  0.00000E+00  0.25384E+00 -0.11921E-06  0.25384E+00 -0.41415E-01 -0.12583E+03  0.11591E+03 -0.12583E+03  0.98135E+02 -0.21190E+02 -0.21097E+03 -0.20196E+03 -0.29815E+03  0.00000E+00  0.00000E+00  0.18181E+02  0.13284E+03  0.70437E+01   4317  0.00000E+00      0.000
     572.0000  0.00000E+00  0.24519E+00  0.35251E-06  0.24519E+00 -0.55011E-01 -0.12583E+03  0.11616E+03 -0.12583E+03  0.98381E+02 -0.21242E+02 -0.24551E+03 -0.23112E+03 -0.27621E+03  0.00000E+00  0.00000E+00  0.17881E+02  0.13284E+03  0.70437E+01   4319  0.00000E+00      0.000
     573.0000  0.00000E+00  0.36722E+00 -0.32643E-06  0.36722E+00 -0.64112E-01 -0.12583E+03  0.11652E+03 -0.12583E+03  0.98748E+02 -0.21304E+02 -0.28897E+03 -0.26549E+03 -0.26081E+03  0.00000E+00  0.00000E+00  0.17513E+02  0.13284E+03  0.70437E+01   4321  0.00000E+00      0.000
     574.0000 -0.15000E+00  0.40963E+00 -0.15000E+00  0.40963E+00 -0.69604E-01 -0.12598E+03  0.11693E+03 -0.12598E+03  0.99157E+02 -0.21372E+02 -0.29341E+03 -0.29029E+03 -0.25128E+03  0.00000E+00  0.00000E+00  0.17186E+02  0.13299E+03  0.70437E+01   4334  0.00000E+00      0.000
     575.0000  0.17013E-01  0.47482E+00  0.17013E-01  0.47482E+00 -0.71525E-01 -0.12596E+03  0.11741E+03 -0.12597E+03  0.99632E+02 -0.21443E+02 -0.40783E+03 -0.35022E+03 -0.24817E+03  0.00000E+00  0.00000E+00  0.16640E+02  0.13300E+03  0.70703E+01   4337  0.00000E+00      0.000
     576.0000  0.16114E-01  0.47385E+00  0.16114E-01  0.47385E+00 -0.70954E-01 -0.12595E+03  0.11788E+03 -0.12595E+03  0.10011E+03 -0.21514E+02 -0.53880E+03 -0.42579E+03 -0.24928E+03  0.00000E+00  0.00000E+00  0.16078E+02  0.13300E+03  0.70865E+01   4339  0.00000E+00      0.000
     577.0000 -0.23000E+00  0.39855E+00 -0.23000E+00  0.39855E+00 -0.68949E-01 -0.12618E+03  0.11828E+03 -0.12618E+03  0.10050E+03 -0.21584E+02 -0.40506E+03 -0.43039E+03 -0.25231E+03  0.00000E+00  0.00000E+00  0.15839E+02  0.13323E+03  0.70865E+01   4352  0.00000E+00      0.000
     578.0000 -0.10000E-01  0.32856E+00 -0.10000E-01  0.32856E+00 -0.66025E-01 -0.12619E+03  0.11861E+03 -0.12619E+03  0.10083E+03 -0.21651E+02 -0.57031E+03 -0.48310E+03 -0.25716E+03  0.00000E+00  0.00000E+00  0.15452E+02  0.13324E+03  0.70865E+01   4365  0.00000E+00      0.000
     579.0000  0.00000E+00  0.47008E+00 -0.10245E-07  0.47009E+00 -0.62495E-01 -0.12619E+03  0.11908E+03 -0.12619E+03  0.10130E+03 -0.21715E+02 -0.78677E+03 -0.58903E+03 -0.26302E+03  0.00000E+00  0.00000E+00  0.14954E+02  0.13324E+03  0.70865E+01   4368  0.00000E+00      0.000
     580.0000 -0.12000E+01  0.35628E+00 -0.12000E+01  0.35628E+00 -0.58714E-01 -0.12739E+03  0.11943E+03 -0.12739E+03  0.10166E+03 -0.21775E+02 -0.19872E+03 -0.36278E+03 -0.26928E+03  0.00000E+00  0.00000E+00  0.15736E+02  0.13444E+03  0.70865E+01   4389  0.00000E+00      0.000
     581.0000  0.12621E-01  0.46266E+00  0.12621E-01  0.46266E+00 -0.54791E-01 -0.12737E+03  0.11990E+03 -0.12738E+03  0.10212E+03 -0.21832E+02 -0.42657E+03 -0.42082E+03 -0.27579E+03  0.00000E+00  0.00000E+00  0.15220E+02  0.13445E+03  0.71087E+01   4394  0.00000E+00      0.000
     582.0000 -0.98000E+00  0.44740E+00 -0.98000E+00  0.44740E+00 -0.50868E-01 -0.12835E+03  0.12034E+03 -0.12836E+03  0.10257E+03 -0.21884E+02 -0.20413E+03 -0.32654E+03 -0.28230E+03  0.00000E+00  0.00000E+00  0.15699E+02  0.13543E+03  0.71087E+01   4409  0.00000E+00      0.000
     583.0000 -0.24000E+00  0.19065E+00 -0.24000E+00  0.19065E+00 -0.47093E-01 -0.12859E+03  0.12053E+03 -0.12860E+03  0.10276E+03 -0.21933E+02 -0.26800E+03 -0.31530E+03 -0.28856E+03  0.00000E+00  0.00000E+00  0.15698E+02  0.13567E+03  0.71087E+01   4422  0.00000E+00      0.000
     584.0000  0.25410E-01  0.44627E+00  0.25410E-01  0.44627E+00 -0.43631E-01 -0.12857E+03  0.12098E+03 -0.12857E+03  0.10321E+03 -0.21978E+02 -0.41344E+03 -0.38238E+03 -0.29431E+03  0.00000E+00  0.00000E+00  0.15245E+02  0.13567E+03  0.71325E+01   4426  0.00000E+00      0.000
     585.0000  0.19491E-01  0.46232E+00  0.19491E-01  0.46232E+00 -0.40675E-01 -0.12855E+03  0.12144E+03 -0.12856E+03  0.10367E+03 -0.22019E+02 -0.58192E+03 -0.48002E+03 -0.29925E+03  0.00000E+00  0.00000E+00  0.14727E+02  0.13567E+03  0.71519E+01   4428  0.00000E+00      0.000
     586.0000 -0.38500E+01  0.24525E+00 -0.38500E+01  0.24525E+00 -0.37911E-01 -0.13240E+03  0.12169E+03 -0.13241E+03  0.10391E+03 -0.22059E+02 -0.78444E+02 -0.12068E+03 -0.30381E+03  0.00000E+00  0.00000E+00  0.18290E+02  0.13952E+03  0.71519E+01   4460  0.00000E+00      0.000
     587.0000 -0.11700E+01  0.35035E+00 -0.11700E+01  0.35035E+00 -0.36430E-01 -0.13357E+03  0.12204E+03 -0.13358E+03  0.10426E+03 -0.22095E+02 -0.11594E+03 -0.13246E+03 -0.30763E+03  0.00000E+00  0.00000E+00  0.19074E+02  0.14069E+03  0.71519E+01   4473  0.00000E+00      0.000
     588.0000  0.29374E-01  0.42351E+00  0.29375E-01  0.42351E+00 -0.41122E-01 -0.13354E+03  0.12246E+03 -0.13355E+03  0.10469E+03 -0.22134E+02 -0.19700E+03 -0.18497E+03 -0.29839E+03  0.00000E+00  0.00000E+00  0.18601E+02  0.14070E+03  0.71908E+01   4477  0.00000E+00      0.000
     589.0000  0.22993E-01  0.43762E+00  0.22993E-01  0.43762E+00 -0.55320E-01 -0.13352E+03  0.12290E+03 -0.13352E+03  0.10513E+03 -0.22186E+02 -0.25124E+03 -0.22931E+03 -0.27537E+03  0.00000E+00  0.00000E+00  0.18093E+02  0.14070E+03  0.72137E+01   4479  0.00000E+00      0.000
     590.0000 -0.10000E-01  0.42205E+00 -0.99997E-02  0.42205E+00 -0.67566E-01 -0.13353E+03  0.12332E+03 -0.13353E+03  0.10555E+03 -0.22248E+02 -0.29966E+03 -0.27140E+03 -0.25472E+03  0.00000E+00  0.00000E+00  0.17619E+02  0.14071E+03  0.72137E+01   4492  0.00000E+00      0.000
     591.0000  0.00000E+00  0.42546E+00 -0.35716E-06  0.42546E+00 -0.73825E-01 -0.13353E+03  0.12375E+03 -0.13353E+03  0.10597E+03 -0.22321E+02 -0.36333E+03 -0.31753E+03 -0.24447E+03  0.00000E+00  0.00000E+00  0.17122E+02  0.14071E+03  0.72137E+01   4495  0.00000E+00      0.000
     592.0000 -0.23053E-01  0.41641E+00 -0.23053E-01  0.41641E+00 -0.76697E-01 -0.13355E+03  0.12416E+03 -0.13356E+03  0.10639E+03 -0.22396E+02 -0.42117E+03 -0.36425E+03 -0.24098E+03  0.00000E+00  0.00000E+00  0.16653E+02  0.14077E+03  0.72506E+01   4508  0.00000E+00      0.000
     593.0000 -0.23300E+01  0.34429E+00 -0.23300E+01  0.34429E+00 -0.75403E-01 -0.13588E+03  0.12451E+03 -0.13589E+03  0.10673E+03 -0.22473E+02 -0.10988E+03 -0.16496E+03 -0.24183E+03  0.00000E+00  0.00000E+00  0.18561E+02  0.14310E+03  0.72506E+01   4529  0.00000E+00      0.000
     594.0000 -0.18900E+01  0.17513E+00 -0.18900E+01  0.17513E+00 -0.73657E-01 -0.13777E+03  0.12468E+03 -0.13778E+03  0.10691E+03 -0.22547E+02 -0.97959E+02 -0.11865E+03 -0.24449E+03  0.00000E+00  0.00000E+00  0.20200E+02  0.14499E+03  0.72506E+01   4542  0.00000E+00      0.000
     595.0000  0.35063E-01  0.31673E+00  0.35062E-01  0.31673E+00 -0.84141E-01 -0.13773E+03  0.12500E+03 -0.13774E+03  0.10723E+03 -0.22625E+02 -0.17740E+03 -0.16696E+03 -0.23584E+03  0.00000E+00  0.00000E+00  0.19806E+02  0.14499E+03  0.72848E+01   4546  0.00000E+00      0.000
     596.0000  0.25821E-01  0.40455E+00  0.25821E-01  0.40455E+00 -0.11046E+00 -0.13771E+03  0.12540E+03 -0.13772E+03  0.10763E+03 -0.22727E+02 -0.22483E+03 -0.20554E+03 -0.21834E+03  0.00000E+00  0.00000E+00  0.19303E+02  0.14500E+03  0.73199E+01   4549  0.00000E+00      0.000
     597.0000  0.41355E-01  0.40976E+00  0.41355E-01  0.40976E+00 -0.12594E+00 -0.13767E+03  0.12581E+03 -0.13768E+03  0.10804E+03 -0.22850E+02 -0.27720E+03 -0.24488E+03 -0.20817E+03  0.00000E+00  0.00000E+00  0.18731E+02  0.14500E+03  0.73612E+01   4551  0.00000E+00      0.000
     598.0000 -0.25000E+00  0.30375E+00 -0.25000E+00  0.30375E+00 -0.13048E+00 -0.13792E+03  0.12612E+03 -0.13793E+03  0.10834E+03 -0.22979E+02 -0.23843E+03 -0.24431E+03 -0.20466E+03  0.00000E+00  0.00000E+00  0.18547E+02  0.14525E+03  0.73612E+01   4564  0.00000E+00      0.000
     599.0000  0.77200E-02  0.35217E+00  0.77201E-02  0.35217E+00 -0.12761E+00 -0.13791E+03  0.12647E+03 -0.13792E+03  0.10870E+03 -0.23108E+02 -0.30710E+03 -0.27850E+03 -0.20660E+03  0.00000E+00  0.00000E+00  0.18071E+02  0.14527E+03  0.73886E+01   4567  0.00000E+00      0.000
     600.0000  0.28154E-01  0.39573E+00  0.28154E-01  0.39572E+00 -0.12150E+00 -0.13788E+03  0.12687E+03 -0.13789E+03  0.10909E+03 -0.23231E+02 -0.37700E+03 -0.32231E+03 -0.21079E+03  0.00000E+00  0.00000E+00  0.17538E+02  0.14527E+03  0.74164E+01   4569  0.00000E+00      0.000
     601.0000 -0.39300E+01  0.11899E+00 -0.39300E+01  0.11899E+00 -0.11399E+00 -0.14181E+03  0.12699E+03 -0.14182E+03  0.10921E+03 -0.23348E+02 -0.69729E+02 -0.92833E+02 -0.21576E+03  0.00000E+00  0.00000E+00  0.21229E+02  0.14920E+03  0.74164E+01   4594  0.00000E+00      0.000
     602.0000 -0.13188E+01  0.33576E+00 -0.13188E+01  0.33576E+00 -0.12473E+00 -0.14313E+03  0.12732E+03 -0.14314E+03  0.10955E+03 -0.23465E+02 -0.10066E+03 -0.10842E+03 -0.20807E+03  0.00000E+00  0.00000E+00  0.22098E+02  0.15052E+03  0.74176E+01   4607  0.00000E+00      0.000
     603.0000  0.43199E-01  0.34585E+00  0.43199E-01  0.34585E+00 -0.20274E+00 -0.14309E+03  0.12767E+03 -0.14310E+03  0.10989E+03 -0.23632E+02 -0.16567E+03 -0.15194E+03 -0.17681E+03  0.00000E+00  0.00000E+00  0.21544E+02  0.15053E+03  0.74707E+01   4611  0.00000E+00      0.000
     604.0000  0.59697E-01  0.36388E+00  0.59697E-01  0.36388E+00 -0.24758E+00 -0.14303E+03  0.12803E+03 -0.14304E+03  0.11026E+03 -0.23873E+02 -0.20499E+03 -0.18423E+03 -0.16340E+03  0.00000E+00  0.00000E+00  0.20885E+02  0.15053E+03  0.75303E+01   4613  0.00000E+00      0.000
     605.0000  0.54473E-01  0.37294E+00  0.54474E-01  0.37294E+00 -0.25403E+00 -0.14297E+03  0.12840E+03 -0.14298E+03  0.11063E+03 -0.24129E+02 -0.24315E+03 -0.21490E+03 -0.16223E+03  0.00000E+00  0.00000E+00  0.20207E+02  0.15053E+03  0.75846E+01   4615  0.00000E+00      0.000
     606.0000  0.48403E-01  0.35411E+00  0.48873E-01  0.35411E+00 -0.23625E+00 -0.14292E+03  0.12876E+03 -0.14293E+03  0.11098E+03 -0.24365E+02 -0.28294E+03 -0.24498E+03 -0.16741E+03  0.00000E+00  0.00000E+00  0.19549E+02  0.15053E+03  0.76335E+01   4616  0.00000E+00      0.000
     607.0000  0.36683E-01  0.34479E+00  0.36916E-01  0.34479E+00 -0.21235E+00 -0.14289E+03  0.12910E+03 -0.14290E+03  0.11133E+03 -0.24577E+02 -0.32044E+03 -0.27372E+03 -0.17386E+03  0.00000E+00  0.00000E+00  0.18946E+02  0.15053E+03  0.76704E+01   4617  0.00000E+00      0.000
     608.0000 -0.10000E-01  0.21617E+00 -0.10000E-01  0.21617E+00 -0.18682E+00 -0.14290E+03  0.12932E+03 -0.14291E+03  0.11154E+03 -0.24775E+02 -0.31862E+03 -0.28376E+03 -0.18112E+03  0.00000E+00  0.00000E+00  0.18541E+02  0.15054E+03  0.76704E+01   4630  0.00000E+00      0.000
     609.0000  0.00000E+00  0.22205E+00 -0.46054E-06  0.22205E+00 -0.15984E+00 -0.14290E+03  0.12954E+03 -0.14291E+03  0.11177E+03 -0.24944E+02 -0.33686E+03 -0.29863E+03 -0.18882E+03  0.00000E+00  0.00000E+00  0.18151E+02  0.15054E+03  0.76704E+01   4633  0.00000E+00      0.000
     610.0000  0.41711E-01  0.28146E+00  0.41711E-01  0.28146E+00 -0.14130E+00 -0.14286E+03  0.12982E+03 -0.14287E+03  0.11205E+03 -0.25089E+02 -0.38671E+03 -0.32695E+03 -0.19740E+03  0.00000E+00  0.00000E+00  0.17703E+02  0.15054E+03  0.77116E+01   4635  0.00000E+00      0.000
     611.0000  0.37646E-01  0.29664E+00  0.37646E-01  0.29664E+00 -0.12871E+00 -0.14282E+03  0.13012E+03 -0.14283E+03  0.11234E+03 -0.25220E+02 -0.44303E+03 -0.36109E+03 -0.20580E+03  0.00000E+00  0.00000E+00  0.17245E+02  0.15054E+03  0.77491E+01   4637  0.00000E+00      0.000
     612.0000  0.31725E-01  0.33793E+00  0.30693E-01  0.33793E+00 -0.11688E+00 -0.14279E+03  0.13046E+03 -0.14280E+03  0.11268E+03 -0.25337E+02 -0.50611E+03 -0.39892E+03 -0.21376E+03  0.00000E+00  0.00000E+00  0.16800E+02  0.15054E+03  0.77798E+01   4638  0.00000E+00      0.000
     613.0000  0.00000E+00  0.29180E+00  0.11530E-02  0.29180E+00 -0.10543E+00 -0.14279E+03  0.13075E+03 -0.14280E+03  0.11297E+03 -0.25443E+02 -0.56841E+03 -0.44476E+03 -0.22154E+03  0.00000E+00  0.00000E+00  0.16356E+02  0.15054E+03  0.77809E+01   4639  0.00000E+00      0.000
     614.0000  0.00000E+00  0.34486E+00 -0.13264E-02  0.34486E+00 -0.94310E-01 -0.14279E+03  0.13109E+03 -0.14280E+03  0.11332E+03 -0.25537E+02 -0.63391E+03 -0.48470E+03 -0.22906E+03  0.00000E+00  0.00000E+00  0.15970E+02  0.15054E+03  0.77809E+01   4640  0.00000E+00      0.000
     615.0000  0.00000E+00  0.34408E+00  0.19436E-04  0.34408E+00 -0.83304E-01 -0.14279E+03  0.13144E+03 -0.14280E+03  0.11366E+03 -0.25620E+02 -0.76590E+03 -0.55286E+03 -0.23648E+03  0.00000E+00  0.00000E+00  0.15542E+02  0.15054E+03  0.77810E+01   4641  0.00000E+00      0.000
     616.0000 -0.23000E+00  0.27595E+00 -0.23000E+00  0.27595E+00 -0.73484E-01 -0.14302E+03  0.13171E+03 -0.14303E+03  0.11394E+03 -0.25698E+02 -0.46580E+03 -0.51315E+03 -0.24479E+03  0.00000E+00  0.00000E+00  0.15418E+02  0.15077E+03  0.77810E+01   4654  0.00000E+00      0.000
     617.0000 -0.82706E+00  0.27943E+00 -0.82705E+00  0.27943E+00 -0.68091E-01 -0.14384E+03  0.13199E+03 -0.14385E+03  0.11422E+03 -0.25768E+02 -0.23188E+03 -0.37046E+03 -0.25372E+03  0.00000E+00  0.00000E+00  0.15895E+02  0.15162E+03  0.78039E+01   4669  0.00000E+00      0.000
     618.0000  0.39151E-01  0.31854E+00  0.39151E-01  0.31854E+00 -0.63099E-01 -0.14380E+03  0.13231E+03 -0.14382E+03  0.11454E+03 -0.25833E+02 -0.43787E+03 -0.41578E+03 -0.26201E+03  0.00000E+00  0.00000E+00  0.15479E+02  0.15163E+03  0.78529E+01   4673  0.00000E+00      0.000
     619.0000  0.50680E-01  0.28392E+00  0.50680E-01  0.28392E+00 -0.58469E-01 -0.14375E+03  0.13260E+03 -0.14376E+03  0.11482E+03 -0.25892E+02 -0.59708E+03 -0.48347E+03 -0.26964E+03  0.00000E+00  0.00000E+00  0.15074E+02  0.15163E+03  0.79039E+01   4675  0.00000E+00      0.000
     620.0000  0.33294E-01  0.31169E+00  0.33294E-01  0.31169E+00 -0.54213E-01 -0.14372E+03  0.13291E+03 -0.14373E+03  0.11513E+03 -0.25948E+02 -0.76813E+03 -0.56254E+03 -0.27676E+03  0.00000E+00  0.00000E+00  0.14687E+02  0.15164E+03  0.79468E+01   4677  0.00000E+00      0.000
     621.0000 -0.48600E+01  0.26864E+00 -0.48600E+01  0.26864E+00 -0.50157E-01 -0.14858E+03  0.13318E+03 -0.14859E+03  0.11540E+03 -0.26000E+02 -0.65557E+02 -0.97697E+02 -0.28348E+03  0.00000E+00  0.00000E+00  0.19226E+02  0.15650E+03  0.79468E+01   4715  0.00000E+00      0.000
     622.0000 -0.13000E+00  0.72568E-01 -0.13000E+00  0.72568E-01 -0.47528E-01 -0.14871E+03  0.13325E+03 -0.14872E+03  0.11547E+03 -0.26048E+02 -0.14924E+03 -0.14766E+03 -0.28795E+03  0.00000E+00  0.00000E+00  0.19233E+02  0.15663E+03  0.79468E+01   4729  0.00000E+00      0.000
     623.0000 -0.39000E+00  0.51797E-01 -0.39000E+00  0.51797E-01 -0.55912E-01 -0.14910E+03  0.13330E+03 -0.14911E+03  0.11553E+03 -0.26099E+02 -0.15005E+03 -0.15605E+03 -0.27383E+03  0.00000E+00  0.00000E+00  0.19520E+02  0.15702E+03  0.79468E+01   4742  0.00000E+00      0.000
     624.0000 -0.64000E+00  0.10209E+00 -0.64000E+00  0.10209E+00 -0.73817E-01 -0.14974E+03  0.13340E+03 -0.14975E+03  0.11563E+03 -0.26165E+02 -0.13995E+03 -0.15049E+03 -0.24433E+03  0.00000E+00  0.00000E+00  0.19993E+02  0.15766E+03  0.79468E+01   4755  0.00000E+00      0.000
     625.0000  0.00000E+00  0.69467E-01  0.30268E-06  0.69467E-01 -0.10572E+00 -0.14974E+03  0.13347E+03 -0.14975E+03  0.11570E+03 -0.26259E+02 -0.18462E+03 -0.17586E+03 -0.22146E+03  0.00000E+00  0.00000E+00  0.19822E+02  0.15766E+03  0.79470E+01   4759  0.00000E+00      0.000
     626.0000  0.32111E-01  0.21344E+00  0.32111E-01  0.21344E+00 -0.12819E+00 -0.14971E+03  0.13368E+03 -0.14972E+03  0.11591E+03 -0.26382E+02 -0.21569E+03 -0.19983E+03 -0.20709E+03  0.00000E+00  0.00000E+00  0.19500E+02  0.15766E+03  0.79779E+01   4761  0.00000E+00      0.000
     627.0000  0.56876E-01  0.20042E+00  0.56876E-01  0.20042E+00 -0.13800E+00 -0.14965E+03  0.13389E+03 -0.14966E+03  0.11611E+03 -0.26518E+02 -0.24767E+03 -0.22454E+03 -0.19997E+03  0.00000E+00  0.00000E+00  0.19101E+02  0.15766E+03  0.80350E+01   4763  0.00000E+00      0.000
     628.0000  0.43992E-01  0.19113E+00  0.44225E-01  0.19113E+00 -0.13921E+00 -0.14961E+03  0.13408E+03 -0.14962E+03  0.11630E+03 -0.26658E+02 -0.27384E+03 -0.24591E+03 -0.19964E+03  0.00000E+00  0.00000E+00  0.18717E+02  0.15766E+03  0.80792E+01   4764  0.00000E+00      0.000
